business_id,name,city,state,postal_code,latitude,longitude,stars,review_count,is_open,outdoorseating,restaurantsdelivery,restaurantstakeout,restaurantsreservations,businessacceptscreditcards,goodforkids,hastv,caters,wifi,alcohol,restaurantspricerange2,fast_food,casual_dining,fine_dining,bars_nightlife,coffee_dessert,ethnic_food,pizza_italian,healthy_options,seafood,buffet,num_category_groups,days_open,open_weekend
KqY7GU93Obv2YlKV6Kg3Lg,Red Elephant Cafe,Tampa,FL,33609,27.9440489,-82.5059281,3.5,52,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,ufree,ubeer_and_wine,1.0,0,1,0,0,0,0,0,0,0,0,1,7,1
beZDxtr75KdlsQm4_kezng,El Rincon Restaurant,Sparks,NV,89431,39.5482687,-119.7513975,4.5,42,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,uno,beer_and_wine,1.0,0,1,0,0,0,1,0,0,0,0,2,6,1
fneeyCOYV5-oVeQP0TACog,Destination Dogs,Philadelphia,PA,19107,39.948898,-75.159717,4.5,329,0,0.0,1.0,1.0,,1.0,0.0,1.0,1.0,ufree,ufull_bar,2.0,1,1,0,1,0,0,0,0,0,0,3,5,0
1Fh-XMNHnOcHpkX0r5Gpmw,Applebee's,Nashville,TN,37211,36.0394834,-86.7416273,2.0,42,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,uno,ufull_bar,2.0,1,1,0,1,0,0,0,0,0,0,3,7,1
OO7wnYQxOiHT1I_lQ6AQAA,Egg Roll King,Reno,NV,89506,39.612553,-119.848015,3.5,88,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,no,unone,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0
DnVXlRaHR1zsxb9eR8OqnQ,China Wok,Westville,NJ,08093,39.8473292,-75.1258507,3.5,11,1,,1.0,1.0,,1.0,1.0,,,,,,0,0,0,0,0,1,0,0,1,0,2,7,1
HaSCfbMg9CKMlrBV0sZjoA,Tasty Cajun,Tampa,FL,33604,28.0250005364,-82.4690791919,4.5,92,1,,,1.0,1.0,1.0,1.0,1.0,,ufree,unone,2.0,0,0,0,0,0,0,0,0,1,0,1,7,1
DU7ylbnVarO5dENtOPAGkw,WildSmoke,Saint Louis,MO,63141,38.672844,-90.457386,4.0,99,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,ufree,ufull_bar,2.0,0,1,0,1,0,0,0,0,0,0,2,0,0
EA8Y2eo-zu9qYluXj4PJ7A,China Moon,Mount Juliet,TN,37122,36.229889,-86.516028,4.0,33,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,uno,unone,1.0,0,0,0,0,0,1,0,0,1,0,2,6,1
TFu4tLmV6zRVLEFG0TCLBA,LongHorn Steakhouse,Tampa,FL,33612,28.0550872249,-82.4363535575,3.5,88,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,free,ufull_bar,2.0,0,1,1,0,1,0,0,0,0,0,3,7,1
d5N73WoLPi_FdBC4tzbxrA,Yummy Crab,Indianapolis,IN,46254,39.8339043,-86.2460205,3.5,13,1,0.0,1.0,1.0,1.0,1.0,,,1.0,uno,ubeer_and_wine,,0,0,0,0,0,0,0,0,1,0,1,7,1
EtWAtnK13mftCl3TgsWyJA,Abode Mercantile,Nashville,TN,37206,36.1741631,-86.7515527,4.5,13,1,,,,,1.0,,0.0,0.0,,,2.0,0,1,0,0,0,0,0,0,0,0,1,7,1
qaOWdokMRlgYioP3sh8Qxw,Riverside Pizza,Manayunk,PA,19127,40.0240916128,-75.2205090442,4.5,86,1,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,uno,unone,1.0,0,0,0,0,0,0,1,1,0,0,2,6,1
98MWGHFybDPH1lcTIJp9DA,Shu Feng Restaurant,Saint Louis,MO,63132,38.6742565,-90.3547393,3.5,97,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,uno,ubeer_and_wine,2.0,0,0,0,0,0,1,0,0,0,0,1,6,1
NHdE_ObFj7OjQBB3jjqBNQ,Lula Restaurant Distillery,New Orleans,LA,70130,29.9382426,-90.075573,4.0,666,1,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,ufree,ufull_bar,2.0,0,0,0,0,0,0,0,0,0,0,0,7,1
Wr7YltZMo8F_so4faYZ-Og,White Castle,Saint Louis,MO,63115,38.6758179,-90.2516944,2.0,5,1,,1.0,1.0,0.0,1.0,1.0,,,,,1.0,1,0,0,0,0,0,0,0,0,0,1,7,1
Zm0gXfbwqa8vfBgsMx7otg,Bar-B-Cutie,Nashville,TN,37211,36.0870174,-86.6944148,3.0,39,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,ufree,unone,1.0,0,0,0,0,0,0,0,0,0,0,0,7,1
ztppjLmFE25wZOQdJKXAuA,Kang's Garden,Tampa,FL,33626,28.0567160147,-82.6260354845,3.5,44,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,no,unone,1.0,0,0,0,0,0,1,0,0,0,0,1,6,1
hzXmSzmBqgvEkivy7-Mc2Q,Chick-fil-A,Philadelphia,PA,19104,39.9589223,-75.1906643617,2.0,10,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,ufree,unone,1.0,1,0,0,0,0,0,0,0,0,0,1,6,1
P4h9ff9Zu3c_Rqb-gWkhUg,Maple Japanese Ramen,Philadelphia,PA,19103,39.9521517,-75.1757544,4.5,94,1,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,ufree,unone,2.0,0,0,0,0,0,1,0,0,0,0,1,7,1
A1XtRuSxZW7sYnV-ab0RlA,Aladdin Mediterranean-Middle Eastern Restaurant,New Hope,PA,18938,40.3618923,-74.9504971,2.0,13,0,1.0,,,1.0,1.0,0.0,0.0,0.0,,unone,2.0,0,0,0,0,0,0,0,0,0,0,0,7,1
PU1glHLMIZwb0B4hRNtfHA,Parlor House Bistro,Dunedin,FL,34698,28.0187151058,-82.7574069479,5.0,88,1,,0.0,,1.0,1.0,,0.0,0.0,ufree,ufull_bar,,0,1,0,0,0,0,0,0,0,0,1,5,1
GFgK7im49cYOMFanYc7SYg,Subway,Carmel,IN,46033,39.9796635499,-86.0722372113,2.5,11,1,1.0,1.0,1.0,0.0,1.0,1.0,,1.0,no,,1.0,1,0,0,0,0,0,0,0,0,0,1,7,1
to95MZH1XV_fNLOXNMZQmQ,Taco Bell,Indianapolis,IN,46268,39.911536,-86.219848,2.5,21,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,uno,unone,1.0,1,0,0,0,0,1,0,0,0,0,2,7,1
7FgGvE1DXqt7yyObkHl-aA,Burger King,Roslyn,PA,19001,40.1174403421,-75.1377403736,2.5,22,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,,,1.0,1,0,0,0,0,0,0,0,0,0,1,7,1
p2kxmxH7oOskYk4VFxNqYA,The Griddle,Eagle,ID,83616,43.688903277,-116.3522965354,3.5,169,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,ufree,none,2.0,0,0,0,0,0,0,0,0,0,0,0,7,1
ZHmRENQg4r1CfzRGIQENkg,Pearl Tavern,Philadelphia,PA,19107,39.948987982,-75.1600788161,2.5,7,1,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,2,0,0
tNMXCvVnZnCECtJ6D9pp_g,The Captain's Boil,Edmonton,AB,T5L 4X6,53.5999529,-113.5353918,2.0,7,1,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,7,1
wbjEzawC9XK00KVJui57BA,Maialina,Indianapolis,IN,46203,39.7521927,-86.1396252,4.5,216,1,,,1.0,1.0,1.0,,1.0,1.0,ufree,ufull_bar,2.0,0,0,0,1,0,0,1,0,0,0,2,7,1
y5fT2Nx49cWtmQTJzkphmg,McDonald's,Boise,ID,83706,43.5962307,-116.1941742,2.5,16,1,,1.0,1.0,0.0,1.0,1.0,1.0,,ufree,,1.0,1,0,0,0,1,0,0,0,0,0,2,7,1
OK0ETAJIDjBVJvGmyYny1w,The Brown Boxer Pub & Grille,Clearwater,FL,33763,28.0100495,-82.7298736,3.0,11,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,free,full_bar,2.0,0,1,0,1,0,0,0,0,0,0,2,7,1
gJWcwQntYWQJJqWs5xEEiw,Perry's B B Q,Tampa,FL,33612,28.0578095658,-82.4345403981,4.5,9,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,,,2.0,0,0,0,0,0,1,0,0,0,0,1,0,0
nFoUlBohsyxKso4-SZxDrg,Varsity Pizza,Meridian,ID,83642,43.6176491037,-116.3551188919,4.0,12,0,,,,,,1.0,,,,,,0,0,0,0,0,0,1,0,0,0,1,7,1
i2qrXvLkhyG4xyRI-ddcZA,Baja Fresh,Newark,DE,19702,39.6621864,-75.6911421,2.5,17,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,uno,unone,1.0,1,0,0,0,0,1,0,0,0,0,2,7,1
DX7UvqlJqU2_dt2Nn6mMHQ,Lennys Subs,Tampa,FL,33637,28.0696272764,-82.3672773229,3.0,41,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,no,unone,1.0,0,1,0,0,0,0,0,0,0,0,1,7,1
qWzBt1r0P_FjiinIAGFtoA,Chick-fil-A,Des Peres,MO,63131,38.6024927,-90.4354988,4.5,78,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,free,unone,1.0,1,0,0,0,0,0,0,0,0,0,1,6,1
lZf9kxV5aMJ9bpRX9aizAA,Waffle House,Arnold,MO,63010,38.4166091,-90.3915195,3.0,23,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,uno,unone,1.0,0,1,0,0,0,0,0,0,0,0,1,7,1
Rj7TzLBeGt6gq6Cafqz90Q,Natures Table of City Center,St. Petersburg,FL,33701,27.7690848,-82.6344603,4.0,15,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,,none,2.0,0,1,0,0,0,0,0,0,0,0,1,6,1
BtQW9Hd5RVNPJn5xDeMFvA,Pancheros Mexican Grill,Media,PA,19063,39.9157055,-75.3799214,3.0,24,1,,,,,,,,1.0,,,,0,0,0,0,0,1,0,0,0,0,1,7,1
1LDavsgVvdQd4hoNNYB5Yw,Sliders Taproom & Steak 66,Morton,PA,19070,39.9074648,-75.3276666,2.0,13,1,,,,,,0.0,,,,,,0,0,1,1,1,0,0,0,0,0,3,6,1
q2FkEgZpw68SzKFaHGnwQg,Bucket's Grill,Tampa,FL,33611,27.876641,-82.50685,3.5,11,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,no,beer_and_wine,1.0,0,1,0,0,0,0,0,0,0,0,1,7,1
EaLUm_PUQtnwmzH_20CLIg,Tropical Smoothie Cafe,Fishers,IN,46037,39.954854,-86.002574,3.5,27,1,,1.0,1.0,,1.0,,,,,,1.0,0,0,0,1,0,0,0,0,0,0,1,7,1
avbMNfxpo6A1A5ldMAJR2w,Perkins Restaurant & Bakery,Port Richey,FL,34668,28.330968154,-82.6998981088,2.5,8,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,no,none,2.0,0,1,0,0,1,0,0,0,0,0,2,7,1
aKvowH2UXGvoxJgIRf04Zw,Bernie's Restaurant & Bar - Manayunk,Philadelphia,PA,19127,40.026214204,-75.2250791341,2.5,40,1,1.0,,,,,,1.0,,,ufull_bar,2.0,0,1,0,1,0,0,0,0,0,0,2,7,1
2IabKlwT2Up-kgx-_n7axA,Nick's Pizzeria & Steak House,Glassboro,NJ,08028,39.7172431,-75.1123268,3.5,32,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,ufree,unone,1.0,0,0,0,0,0,0,1,0,0,0,1,7,1
S2dmZ6w7ybyEVPK1LuouNg,Wild N Smokey Bbq,Apollo Beach,FL,33572,27.7644192,-82.3959907,2.0,6,1,0.0,1.0,1.0,,1.0,,1.0,1.0,ufree,unone,,0,0,0,0,0,0,0,0,0,0,0,6,1
3xnYTpKoPBA3711pQx8yaA,Chili Hot Pot,Edmonton,AB,T6E 4B8,53.5088594,-113.4973356,4.5,74,1,0.0,1.0,1.0,1.0,,1.0,1.0,0.0,no,ubeer_and_wine,3.0,0,0,0,0,0,1,0,0,0,1,2,7,1
6HCuq-HhycCP6FAEOozybg,Haweli,Edmonton,AB,T6H 4K4,53.4517809,-113.4865457,4.0,9,1,1.0,,,1.0,,,,,,,,0,0,0,1,0,1,0,0,0,0,2,7,1
bRuG5UloYAqR1ojQ0VKArg,Chinese Village,Reno,NV,89511,39.395255,-119.7665296,3.0,97,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,no,beer_and_wine,2.0,0,0,0,0,0,1,0,0,0,0,1,7,1
fy7kLejLjyVsbVycL6gqfQ,Tin Roof Broadway,Nashville,TN,37201,36.1613946655,-86.7768571232,3.5,274,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,ufree,ufull_bar,2.0,0,1,0,1,0,0,0,0,0,0,2,7,1
n67s7eDowWHlfhVtCElxGQ,Belcampo Meat Co Restaurant,Santa Barbara,CA,93101,34.4235962,-119.7066283,4.0,33,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,beer_and_wine,2.0,1,1,0,0,0,0,0,0,0,0,2,7,1
GmXC3CBu172Bkb0c6RnO7w,Restaurant R'evolution,New Orleans,LA,70130,29.9554435,-90.0681471,4.5,1210,1,,,,1.0,1.0,0.0,1.0,0.0,ufree,ufull_bar,4.0,0,0,0,0,0,0,0,0,1,0,1,5,1
20h7r_Rv_gnLibkJgYXRww,Oliveto,Bensalem,PA,19020,40.118169,-74.953391,2.5,36,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,no,full_bar,2.0,0,0,0,0,0,0,1,0,0,0,1,5,1
0UYn-R_LF-V0KSlYFRi3PA,McDonald's,Tampa,FL,33604,28.0230845836,-82.4598678946,1.0,21,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,free,none,1.0,1,0,0,0,1,0,0,0,0,0,2,7,1
96myvjjiQW8ZFp4LrE1gXQ,Westward Look Wyndham Grand Resort and Spa,Tucson,AZ,85704,32.342479,-110.965218,3.0,228,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,ufree,ufull_bar,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
pHBwvBG3iZdOfpLNZTkVWQ,Pasqually's Pizza,Philadelphia,PA,19104,39.9545323,-75.2089392,4.0,96,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,uno,ubeer_and_wine,1.0,0,0,0,0,0,0,1,0,0,0,1,7,1
aSNfp8Fp5V6EQJwZOicQkQ,Jimmy John's,Reno,NV,89511,39.3913998,-119.7674723,3.0,73,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,uno,unone,1.0,1,0,0,0,0,0,0,0,0,0,1,6,1
1CiGi9hkhE030agEN-isRw,La Guantanamera Restaurant,Seffner,FL,33584,27.9802869,-82.2856519,4.5,8,1,,,1.0,,1.0,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,7,1
VQcCL9PiNL_wkGf-uF3fjg,Royal House,New Orleans,LA,70130,29.95647323,-90.066386051,4.0,5070,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,ufree,ufull_bar,2.0,0,1,0,0,0,0,0,0,1,0,2,7,1
wXvbqjS9g9461rnxSCqcag,Nam Viet Vietnamese Cuisine,Pinellas Park,FL,33781,27.84598,-82.7005,4.0,6,1,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0
7if_7p5BRYEyMAV1RjD06w,Cushing Street Bar & Restaurant,Tucson,AZ,85701,32.2167367,-110.9731336,3.5,60,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,no,ufull_bar,2.0,0,1,0,1,0,0,0,0,0,0,2,4,1
jEInfYwrjLE7Khnlff6Hnw,Popeyes Louisiana Kitchen,Avondale,LA,70094,29.910448,-90.2031,2.5,9,1,,1.0,1.0,0.0,1.0,1.0,1.0,,,,1.0,1,0,0,0,0,0,0,0,0,0,1,7,1
SfzPMs5U9KcZCi6fJZArjQ,Mi Casa Mexican Restaurant,Belleville,IL,62226,38.5390727,-90.0210792,4.0,42,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,uno,ufull_bar,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0
LgaPsosgAnyNst8X--xnIA,Mi Casa Mexican Restaurant,Plant City,FL,33563,28.024524,-82.151,3.5,137,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,free,ufull_bar,2.0,0,0,0,0,0,1,0,0,0,0,1,7,1
e1S4RgmEpIJ2iONMV4oxeQ,Outback Steakhouse,Metairie,LA,70002,30.0018668,-90.1601055,3.0,238,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,ufull_bar,2.0,0,0,1,0,1,0,0,0,0,0,2,7,1
e1l1IlKpL7FJlM4ivnoO2g,Bubble Tea Station Cafe,Reno,NV,89502,39.5147817604,-119.8079108443,4.0,159,1,1.0,1.0,,0.0,1.0,1.0,,1.0,ufree,,1.0,1,0,0,0,1,0,0,0,0,0,2,7,1
O0YHVrUtxbsEhQ4qaWkVaw,Boston Pizza,Edmonton,AB,T5G 0X9,53.5695004,-113.494179,2.5,6,0,1.0,1.0,1.0,1.0,,0.0,1.0,,ufree,,3.0,0,0,0,0,0,0,1,0,0,0,1,0,0
QusAWlw0Tw_pficTWFb3yA,Strikeout  Wingz,Nashville,TN,37207,36.229996,-86.760855,4.0,8,1,,1.0,1.0,,,,,,,,,0,1,0,0,1,0,0,0,0,0,2,5,1
GeLwhGlX8XsIsH-o3Wdc5w,360 St. Louis,Saint Louis,MO,63102,38.6253789,-90.1911376,4.0,717,1,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,ufree,ufull_bar,2.0,0,1,0,1,0,0,0,0,0,0,2,7,1
NVrDBWqUVw-59RpriLG6yA,Eddie's Bar & Grill,Dunedin,FL,34698,28.0220007169,-82.7892576364,3.5,167,1,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,ufree,ufull_bar,2.0,1,1,0,1,0,0,0,0,0,0,3,7,1
Jy32cgXAP7SvEUMzbmHhUw,Picnic Cafe,Nashville,TN,37205,36.126965324,-86.8461101005,4.0,113,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,uno,none,2.0,0,1,0,0,0,0,0,0,0,0,1,6,1
Wl0NHi-9yIbBElYEvpTEHQ,Roll It Ice Cream,Largo,FL,33774,27.8816805,-82.8305749,4.5,26,0,1.0,,1.0,1.0,1.0,,1.0,0.0,ufree,unone,2.0,0,0,0,1,1,0,0,0,0,0,2,2,0
62wErr3KZFne1oFBPWndkQ,Panda Bistro,Huntingdon Valley,PA,19006,40.119358,-75.068273,2.5,21,1,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,unone,1.0,0,0,0,0,0,1,0,0,0,0,1,7,1
Im5XYJ8jP3s85Lna48HcWA,Pizza 73,Edmonton,AB,T5Y 1Y7,53.5999605,-113.395716,1.0,6,1,,1.0,1.0,0.0,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,7,1
xMR0IwVAbJzRt9TSlQoHRg,Family Spot Jamaican Restaurant,Philadelphia,PA,19126,40.05595,-75.1413353,4.0,14,1,0.0,1.0,1.0,,1.0,,,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,5,1
Qge0fYnr28bVu5hIp-rjwQ,Patron Platinum Club,Nashville,TN,37203,36.1591736,-86.7784959,3.5,11,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,free,full_bar,3.0,0,1,0,0,0,0,0,0,0,1,2,0,0
nRXYykHkxa9R_ZsncWJBgA,Safron's Caribbean Delight,Edmonton,AB,T5B 3C2,53.5702228,-113.4697303,4.5,6,0,,0.0,1.0,0.0,,1.0,1.0,,uno,ubeer_and_wine,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0
mlaj6BRLOVtlEMRTZhUVvw,Regency Cafe,Lansdowne,PA,19050,39.939251,-75.272145,3.5,75,1,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,unone,1.0,0,1,0,0,1,0,0,0,0,0,2,6,1
gWiUCJEcv1lnZtMT_d2p5A,Dunkin',Tucson,AZ,85712,32.2502763,-110.8931279,3.0,103,1,1.0,1.0,1.0,,1.0,,,0.0,free,,1.0,0,0,0,0,1,0,0,0,0,0,1,7,1
J8XWTuMS3t2MGWiQ1PSWQA,Charleys Cheesesteaks,Nashville,TN,37214,36.2033920288,-86.6927642822,3.5,16,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,uno,unone,1.0,0,1,0,0,1,0,0,0,0,0,2,7,1
x-64ogehwhEXOfo_NEE5mw,Crepes Your Way,Tampa,FL,33607,27.9646718,-82.5206425,4.5,8,1,,,,,,,,,,,,1,1,0,0,1,0,0,0,0,0,3,0,0
25oFsYCEn6jP4CdJdkEw3A,Taqueria El Cheke,Tucson,AZ,85718,32.2946901,-110.9616773,4.0,23,1,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,uno,unone,1.0,1,0,0,0,0,1,0,0,0,0,2,6,1
OvEG3xcmO0Vc2WoAvCPUAA,Stadium Cafe,Tampa,FL,33607,27.974386,-82.499708,4.0,28,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,ufree,beer_and_wine,1.0,0,0,0,0,0,0,0,0,0,0,0,6,1
TzqkyPTnK7dtHxnvgyn_4Q,Pipo's Restaurant,Tampa,FL,33634,27.996668,-82.5610068,4.0,94,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,ufree,ubeer_and_wine,1.0,0,0,0,0,0,0,0,0,0,0,0,6,1
q18WLK-9HANb7gYGGHIIMw,Ricuras de Venezuela,Tucson,AZ,85701,32.2147915,-110.9715269,4.0,32,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,no,none,1.0,0,1,0,0,0,0,0,0,0,0,1,7,1
7Kv5lFl-skksZlzTqJpnmw,La Lechonera,Spring Hill,FL,34609,28.4342209843,-82.5385826826,4.0,36,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,ufree,none,1.0,0,1,0,0,1,0,0,0,0,0,2,5,1
unZwLRvJV_fMbbFvrOWU6w,Liberty Deli,Philadelphia,PA,19123,39.965221,-75.143259,3.5,9,0,0.0,,1.0,,1.0,1.0,,,,none,1.0,0,0,0,0,0,0,0,0,0,0,0,7,1
dn5UNxFPMSzUsXsESSfpRg,Araka,Clayton,MO,63105,38.648946,-90.332378,3.5,50,0,1.0,1.0,1.0,1.0,1.0,0.0,,,ufree,full_bar,3.0,0,1,0,0,0,0,1,0,0,0,2,6,1
MTB9CelShC-x4jj31BJYAg,Red Bicycle Coffee,Nashville,TN,37211,36.1272784,-86.7529119,3.5,248,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,free,unone,2.0,0,1,0,0,1,0,0,0,0,0,2,7,1
okxomeADinzNXTzX9PqVSg,Storyville Restaurant,New Orleans,LA,70112,29.9547481,-90.0692342,4.0,57,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,ufull_bar,2.0,0,1,0,1,0,0,0,0,1,0,3,7,1
4uZUHjSonatwt-02yqJp6w,Olive Street Cafe,Saint Louis,MO,63141,38.6791201191,-90.472041294,4.0,289,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ufree,ufull_bar,2.0,0,1,0,0,1,0,0,0,0,0,2,7,1
JuiFuyPw2yjWiPpi3HXJ0Q,Pizza Hut,Plant City,FL,33563,27.9902354,-82.1211235,2.0,20,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,1.0,1,0,0,0,0,0,1,0,0,0,2,7,1
E0bcgGtrqne4MS7wt99SVA,Cha Cha Chow,Saint Louis,MO,63110,38.6171567,-90.267477,4.5,71,0,1.0,,1.0,0.0,1.0,0.0,0.0,1.0,ufree,ufull_bar,1.0,0,1,0,0,0,1,0,0,0,0,2,6,1
M5Nd5qnSDVV_wSzTGFtzaA,Bunbuku Japanese Cuisine,Tucson,AZ,85711,32.2210785,-110.8962575,3.5,6,0,0.0,0.0,1.0,0.0,1.0,1.0,,,,ubeer_and_wine,3.0,0,0,0,0,0,1,0,0,0,0,1,0,0
1NCUTTp6rIyXpwUDVv9qOA,Lazos Pizza & Grill,Philadelphia,PA,19130,39.9727751034,-75.1789870874,4.0,176,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,uno,unone,1.0,0,1,0,0,0,0,1,0,0,0,2,7,1
OGbdvZAvSZ30l8sde9GSwQ,Mr. Pasta,Wilmington,DE,19809,39.786241,-75.477117,4.0,39,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,uno,ubeer_and_wine,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0
s-lWSgLj0XZ-cJWK01XJIw,Indys Burger Joint,Indianapolis,IN,46237,39.6507701,-86.0835106,4.5,45,1,0.0,1.0,,0.0,1.0,,1.0,,,ubeer_and_wine,2.0,1,1,0,1,0,0,0,0,0,0,3,7,1
iKeEhlGU9R8vUchNwF5__Q,Dewey's Pizza,Edwardsville,IL,62025,38.811217402,-89.9548667172,4.5,135,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,ufree,ubeer_and_wine,2.0,0,0,0,0,0,0,1,1,0,0,2,7,1
nHAm0YnNB8-I35dP9xDACg,Ferry Market,New Hope,PA,18938,40.3636212107,-74.9508376792,4.5,73,1,1.0,,1.0,0.0,1.0,1.0,0.0,1.0,ufree,ubeer_and_wine,2.0,0,1,0,0,0,0,0,0,0,0,1,6,1
AUzVAJpsqxCpUz7ktn8QWQ,Cafe Coco,Nashville,TN,37203,36.1519263,-86.8049491,4.0,16,1,1.0,1.0,1.0,,,,,,,,,0,1,0,0,0,0,1,0,0,0,2,7,1
l86c7xYxAIztpGILAddmvg,The Kilted Kod,Boise,ID,83709,43.5516566,-116.29879,4.0,78,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,uno,unone,1.0,0,0,0,0,0,0,0,0,1,0,1,5,1
-p1n0tJURpNW5vwM0dGBcw,Thai Taste,Indianapolis,IN,46250,39.9040931,-86.077221,4.5,384,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,uno,ubeer_and_wine,2.0,0,0,0,0,0,1,0,0,0,0,1,6,1
iZScNDAljqpYZAJv1Lt0Ig,Skinny Legs & Cowgirls Bistro,Edmonton,AB,T5H 3S8,53.5414215,-113.5325707,3.0,11,0,,,0.0,1.0,,0.0,,,,ufull_bar,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0
i3pBufSYEgx3_nLxxRrtGg,Maeda Restaurant,Santa Barbara,CA,93101,34.4236434,-119.7045362,3.5,6,0,,,,,1.0,,,,,,2.0,0,0,0,0,0,1,0,0,0,0,1,0,0
5qCLZQZ2xKpEhDCTCR12_A,Provalo Deli,Webster Groves,MO,63119,38.5936438,-90.3629778,3.5,34,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,ufree,unone,1.0,0,0,0,0,0,0,1,0,0,0,1,6,1
-XFGy2lcs0EVEZWZEYLi6g,OPA! of Greece Southgate Centre,Edmonton,AB,T6H,53.4839288978,-113.5114805995,4.0,9,1,,0.0,,0.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,7,1
OIMcX4bwh_ue9Tz3I2l7dQ,The Judge's Vinegarroon,Nashville,TN,37203,36.154519,-86.797745,3.5,82,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,ufree,ufull_bar,2.0,0,0,0,1,0,0,0,0,0,0,1,7,1
